VIDEO,MODEL_TYPE,LitterNET,frame_num,object_id,litter_present,litter_detected,conf
002,YOLOv9s,False,321.0,0,True,True,0.4033600389957428
002,YOLOv9s,False,322.0,0,True,True,0.406063050031662
002,YOLOv9s,False,323.0,0,True,True,0.4059790074825287
002,YOLOv9s,False,324.0,0,True,True,0.38894662261009216
002,YOLOv9s,False,325.0,0,True,True,0.38828226923942566
002,YOLOv9s,False,326.0,0,True,True,0.37658604979515076
002,YOLOv9s,False,327.0,0,True,True,0.38107413053512573
002,YOLOv9s,False,328.0,0,True,True,0.3789287209510803
002,YOLOv9s,False,329.0,0,True,True,0.37878870964050293
002,YOLOv9s,False,330.0,0,True,True,0.358862042427063
002,YOLOv9s,False,331.0,0,True,True,0.3576994240283966
002,YOLOv9s,False,332.0,0,True,True,0.3586294949054718
002,YOLOv9s,False,333.0,0,True,True,0.350003182888031
002,YOLOv9s,False,334.0,0,True,True,0.36061105132102966
002,YOLOv9s,False,335.0,0,True,True,0.3707200586795807
002,YOLOv9s,False,336.0,0,True,True,0.35699114203453064
002,YOLOv9s,False,337.0,0,True,True,0.3620758354663849
002,YOLOv9s,False,338.0,0,True,True,0.3689626157283783
002,YOLOv9s,False,339.0,0,True,True,0.3848986029624939
002,YOLOv9s,False,340.0,0,True,True,0.3844030201435089
002,YOLOv9s,False,341.0,0,True,True,0.38247498869895935
002,YOLOv9s,False,342.0,0,True,True,0.3745616674423218
002,YOLOv9s,False,343.0,0,True,True,0.3829130530357361
002,YOLOv9s,False,344.0,0,True,True,0.37782514095306396
002,YOLOv9s,False,345.0,0,True,True,0.37647560238838196
002,YOLOv9s,False,346.0,0,True,True,0.37933582067489624
002,YOLOv9s,False,347.0,0,True,True,0.37650254368782043
002,YOLOv9s,False,348.0,0,True,True,0.3785373866558075
002,YOLOv9s,False,349.0,0,True,True,0.38200902938842773
002,YOLOv9s,False,350.0,0,True,True,0.3864210247993469
002,YOLOv9s,False,351.0,0,True,True,0.38270238041877747
002,YOLOv9s,False,352.0,0,True,True,0.3827345073223114
002,YOLOv9s,False,353.0,0,True,True,0.38049858808517456
002,YOLOv9s,False,354.0,0,True,True,0.3787866532802582
002,YOLOv9s,False,355.0,0,True,True,0.38564780354499817
002,YOLOv9s,False,356.0,0,True,True,0.3835630416870117
002,YOLOv9s,False,357.0,0,True,True,0.37769556045532227
002,YOLOv9s,False,358.0,0,True,True,0.3717285692691803
002,YOLOv9s,False,359.0,0,True,True,0.3647702634334564
002,YOLOv9s,False,360.0,0,True,True,0.3661179840564728
002,YOLOv9s,False,361.0,0,True,True,0.3763054609298706
002,YOLOv9s,False,362.0,0,True,True,0.36867356300354004
002,YOLOv9s,False,363.0,0,True,True,0.34467336535453796
002,YOLOv9s,False,364.0,0,True,True,0.34473907947540283
002,YOLOv9s,False,365.0,0,True,True,0.34927400946617126
002,YOLOv9s,False,366.0,0,True,True,0.3575344681739807
002,YOLOv9s,False,367.0,0,True,True,0.35576704144477844
002,YOLOv9s,False,368.0,0,True,True,0.3589494824409485
002,YOLOv9s,False,369.0,0,True,True,0.37488242983818054
002,YOLOv9s,False,370.0,0,True,True,0.3831518590450287
002,YOLOv9s,False,371.0,0,True,True,0.3825211524963379
002,YOLOv9s,False,372.0,0,True,True,0.37406739592552185
002,YOLOv9s,False,373.0,0,True,True,0.3723525404930115
002,YOLOv9s,False,374.0,0,True,True,0.38348448276519775
002,YOLOv9s,False,375.0,0,True,True,0.3799983561038971
002,YOLOv9s,False,376.0,0,True,True,0.371221661567688
002,YOLOv9s,False,377.0,0,True,True,0.38003045320510864
002,YOLOv9s,False,378.0,0,True,True,0.3675800561904907
002,YOLOv9s,False,379.0,0,True,True,0.37029924988746643
002,YOLOv9s,False,380.0,0,True,True,0.3868290185928345
002,YOLOv9s,False,381.0,0,True,True,0.3714331388473511
002,YOLOv9s,False,382.0,0,True,True,0.3728441298007965
002,YOLOv9s,False,383.0,0,True,True,0.37662795186042786
002,YOLOv9s,False,384.0,0,True,True,0.36279216408729553
002,YOLOv9s,False,385.0,0,True,True,0.37709948420524597
002,YOLOv9s,False,386.0,0,True,True,0.38271376490592957
002,YOLOv9s,False,387.0,0,True,True,0.3882473111152649
002,YOLOv9s,False,388.0,0,True,True,0.38195741176605225
002,YOLOv9s,False,389.0,0,True,True,0.36489933729171753
002,YOLOv9s,False,390.0,0,True,True,0.3614955246448517
002,YOLOv9s,False,391.0,0,True,True,0.3636772334575653
002,YOLOv9s,False,392.0,0,True,True,0.3626175820827484
002,YOLOv9s,False,393.0,0,True,True,0.35979390144348145
002,YOLOv9s,False,394.0,0,True,True,0.3642175793647766
002,YOLOv9s,False,395.0,0,True,True,0.3697561025619507
002,YOLOv9s,False,396.0,0,True,True,0.37041330337524414
002,YOLOv9s,False,397.0,0,True,True,0.36853429675102234
002,YOLOv9s,False,398.0,0,True,True,0.3661460876464844
002,YOLOv9s,False,399.0,0,True,True,0.3729569911956787
002,YOLOv9s,False,400.0,0,True,True,0.3787079453468323
002,YOLOv9s,False,401.0,0,True,True,0.3876058757305145
002,YOLOv9s,False,402.0,0,True,True,0.38998112082481384
002,YOLOv9s,False,403.0,0,True,True,0.381539523601532
002,YOLOv9s,False,404.0,0,True,True,0.3909427225589752
002,YOLOv9s,False,405.0,0,True,True,0.39193740487098694
002,YOLOv9s,False,406.0,0,True,True,0.36857080459594727
002,YOLOv9s,False,407.0,0,True,True,0.356101930141449
002,YOLOv9s,False,408.0,0,True,True,0.36479854583740234
002,YOLOv9s,False,409.0,0,True,True,0.36962857842445374
002,YOLOv9s,False,410.0,0,True,True,0.36423203349113464
002,YOLOv9s,False,411.0,0,True,True,0.3746146261692047
002,YOLOv9s,False,412.0,0,True,True,0.36573272943496704
002,YOLOv9s,False,413.0,0,True,True,0.3784772753715515
002,YOLOv9s,False,414.0,0,True,True,0.38425302505493164
002,YOLOv9s,False,415.0,0,True,True,0.3671872913837433
002,YOLOv9s,False,416.0,0,True,True,0.36721956729888916
002,YOLOv9s,False,417.0,0,True,True,0.3669285178184509
002,YOLOv9s,False,418.0,0,True,True,0.3595629632472992
002,YOLOv9s,False,419.0,0,True,True,0.35926753282546997
002,YOLOv9s,False,420.0,0,True,True,0.3660754859447479
002,YOLOv9s,False,421.0,0,True,True,0.363276869058609
002,YOLOv9s,False,422.0,0,True,True,0.3801476061344147
002,YOLOv9s,False,423.0,0,True,True,0.3734675943851471
002,YOLOv9s,False,424.0,0,True,True,0.37307044863700867
002,YOLOv9s,False,425.0,0,True,True,0.36550599336624146
002,YOLOv9s,False,426.0,0,True,True,0.37273895740509033
002,YOLOv9s,False,427.0,0,True,True,0.3683311343193054
002,YOLOv9s,False,428.0,0,True,True,0.36293625831604004
002,YOLOv9s,False,429.0,0,True,True,0.3634166419506073
002,YOLOv9s,False,430.0,0,True,True,0.36383479833602905
002,YOLOv9s,False,431.0,0,True,True,0.3734416961669922
002,YOLOv9s,False,432.0,0,True,True,0.3667551875114441
002,YOLOv9s,False,433.0,0,True,True,0.3714674413204193
002,YOLOv9s,False,434.0,0,True,True,0.3614142835140228
002,YOLOv9s,False,435.0,0,True,True,0.3648732304573059
002,YOLOv9s,False,436.0,0,True,True,0.37406179308891296
002,YOLOv9s,False,437.0,0,True,True,0.3746432363986969
002,YOLOv9s,False,438.0,0,True,True,0.36910662055015564
002,YOLOv9s,False,439.0,0,True,True,0.3628177344799042
002,YOLOv9s,False,440.0,0,True,True,0.35545405745506287
002,YOLOv9s,False,441.0,0,True,True,0.35753148794174194
002,YOLOv9s,False,442.0,0,True,True,0.35136955976486206
002,YOLOv9s,False,443.0,0,True,True,0.36017996072769165
002,YOLOv9s,False,444.0,0,True,True,0.3672095239162445
002,YOLOv9s,False,445.0,0,True,True,0.35745933651924133
002,YOLOv9s,False,446.0,0,True,True,0.3692457675933838
002,YOLOv9s,False,447.0,0,True,True,0.35425546765327454
002,YOLOv9s,False,448.0,0,True,True,0.3546655774116516
002,YOLOv9s,False,449.0,0,True,True,0.348092645406723
002,YOLOv9s,False,450.0,0,True,True,0.3545651137828827
002,YOLOv9s,False,451.0,0,True,True,0.35644227266311646
002,YOLOv9s,False,452.0,0,True,True,0.3570309579372406
002,YOLOv9s,False,453.0,0,True,True,0.3546641767024994
002,YOLOv9s,False,454.0,0,True,True,0.3554217517375946
002,YOLOv9s,False,455.0,0,True,True,0.35516613721847534
002,YOLOv9s,False,456.0,0,True,True,0.36524683237075806
002,YOLOv9s,False,457.0,0,True,True,0.36370712518692017
002,YOLOv9s,False,458.0,0,True,True,0.36530032753944397
002,YOLOv9s,False,459.0,0,True,True,0.36482518911361694
002,YOLOv9s,False,460.0,0,True,True,0.3578583896160126
002,YOLOv9s,False,461.0,0,True,True,0.3673578202724457
002,YOLOv9s,False,462.0,0,True,True,0.3688505291938782
002,YOLOv9s,False,463.0,0,True,True,0.3687170445919037
002,YOLOv9s,False,464.0,0,True,True,0.379183292388916
002,YOLOv9s,False,465.0,0,True,True,0.37984734773635864
002,YOLOv9s,False,466.0,0,True,True,0.3741167187690735
002,YOLOv9s,False,467.0,0,True,True,0.3602464497089386
002,YOLOv9s,False,468.0,0,True,True,0.36687347292900085
002,YOLOv9s,False,469.0,0,True,True,0.3696906566619873
002,YOLOv9s,False,470.0,0,True,True,0.3797810673713684
002,YOLOv9s,False,471.0,0,True,True,0.3935231864452362
002,YOLOv9s,False,472.0,0,True,True,0.38268986344337463
002,YOLOv9s,False,473.0,0,True,True,0.3775332570075989
002,YOLOv9s,False,474.0,0,True,True,0.3867669403553009
002,YOLOv9s,False,475.0,0,True,True,0.38867881894111633
002,YOLOv9s,False,476.0,0,True,True,0.387760728597641
002,YOLOv9s,False,477.0,0,True,True,0.3887746036052704
002,YOLOv9s,False,478.0,0,True,True,0.39358189702033997
002,YOLOv9s,False,479.0,0,True,True,0.3887646496295929
002,YOLOv9s,False,480.0,0,True,True,0.38946372270584106
002,YOLOv9s,False,481.0,0,True,True,0.3990624248981476
002,YOLOv9s,False,482.0,0,True,True,0.38520556688308716
002,YOLOv9s,False,483.0,0,True,True,0.3927086293697357
002,YOLOv9s,False,484.0,0,True,True,0.3897590637207031
002,YOLOv9s,False,485.0,0,True,True,0.3893841803073883
002,YOLOv9s,False,486.0,0,True,True,0.38418421149253845
002,YOLOv9s,False,487.0,0,True,True,0.3771379292011261
002,YOLOv9s,False,488.0,0,True,True,0.38557207584381104
002,YOLOv9s,False,489.0,0,True,True,0.3987436592578888
002,YOLOv9s,False,490.0,0,True,True,0.39613932371139526
002,YOLOv9s,False,491.0,0,True,True,0.39026570320129395
002,YOLOv9s,False,492.0,0,True,True,0.3866281807422638
002,YOLOv9s,False,493.0,0,True,True,0.3965308964252472
002,YOLOv9s,False,494.0,0,True,True,0.39773303270339966
002,YOLOv9s,False,495.0,0,True,True,0.4021666646003723
002,YOLOv9s,False,496.0,0,True,True,0.3969004154205322
002,YOLOv9s,False,497.0,0,True,True,0.39334744215011597
002,YOLOv9s,False,498.0,0,True,True,0.412610799074173
002,YOLOv9s,False,499.0,0,True,True,0.4093307852745056
002,YOLOv9s,False,500.0,0,True,True,0.4101024866104126
002,YOLOv9s,False,501.0,0,True,True,0.4088371694087982
002,YOLOv9s,False,502.0,0,True,True,0.40939441323280334
002,YOLOv9s,False,503.0,0,True,True,0.4084031581878662
002,YOLOv9s,False,504.0,0,True,True,0.4078581929206848
002,YOLOv9s,False,505.0,0,True,True,0.39796701073646545
002,YOLOv9s,False,506.0,0,True,True,0.3990333676338196
002,YOLOv9s,False,507.0,0,True,True,0.39459651708602905
002,YOLOv9s,False,508.0,0,True,True,0.3936161398887634
002,YOLOv9s,False,509.0,0,True,True,0.38454484939575195
002,YOLOv9s,False,510.0,0,True,True,0.36926865577697754
002,YOLOv9s,False,511.0,0,True,True,0.36226797103881836
002,YOLOv9s,False,512.0,0,True,True,0.3630867302417755
002,YOLOv9s,False,513.0,0,True,True,0.3584807813167572
002,YOLOv9s,False,514.0,0,True,True,0.35413092374801636
002,YOLOv9s,False,515.0,0,True,True,0.3539623022079468
002,YOLOv9s,False,516.0,0,True,True,0.3725435435771942
002,YOLOv9s,False,517.0,0,True,True,0.3687470555305481
002,YOLOv9s,False,518.0,0,True,True,0.36701589822769165
002,YOLOv9s,False,519.0,0,True,True,0.3579413592815399
002,YOLOv9s,False,520.0,0,True,True,0.35568341612815857
002,YOLOv9s,False,521.0,0,True,True,0.35653701424598694
002,YOLOv9s,False,522.0,0,True,True,0.3693086504936218
002,YOLOv9s,False,523.0,0,True,True,0.3673367500305176
002,YOLOv9s,False,524.0,0,True,True,0.3607660233974457
002,YOLOv9s,False,525.0,0,True,True,0.36531272530555725
002,YOLOv9s,False,526.0,0,True,True,0.36737632751464844
002,YOLOv9s,False,527.0,0,True,True,0.3668694496154785
002,YOLOv9s,False,528.0,0,True,True,0.3838927447795868
002,YOLOv9s,False,529.0,0,True,True,0.39251476526260376
002,YOLOv9s,False,530.0,0,True,True,0.39865022897720337
002,YOLOv9s,False,531.0,0,True,True,0.40237557888031006
002,YOLOv9s,False,532.0,0,True,True,0.3891085684299469
002,YOLOv9s,False,533.0,0,True,True,0.3878619372844696
002,YOLOv9s,False,534.0,0,True,True,0.3825087547302246
002,YOLOv9s,False,535.0,0,True,True,0.3707703649997711
002,YOLOv9s,False,536.0,0,True,True,0.3695584535598755
002,YOLOv9s,False,537.0,0,True,True,0.3736456632614136
002,YOLOv9s,False,538.0,0,True,True,0.3702974021434784
002,YOLOv9s,False,539.0,0,True,True,0.3735135495662689
002,YOLOv9s,False,540.0,0,True,True,0.3773563802242279
002,YOLOv9s,False,541.0,0,True,True,0.3803684711456299
002,YOLOv9s,False,542.0,0,True,True,0.3771168291568756
002,YOLOv9s,False,543.0,0,True,True,0.37838733196258545
002,YOLOv9s,False,544.0,0,True,True,0.38038554787635803
002,YOLOv9s,False,545.0,0,True,True,0.37085944414138794
002,YOLOv9s,False,546.0,0,True,True,0.36644047498703003
002,YOLOv9s,False,547.0,0,True,True,0.37228432297706604
002,YOLOv9s,False,548.0,0,True,True,0.373790979385376
002,YOLOv9s,False,549.0,0,True,True,0.3699188232421875
002,YOLOv9s,False,550.0,0,True,True,0.3803223967552185
002,YOLOv9s,False,551.0,0,True,True,0.39928001165390015
002,YOLOv9s,False,552.0,0,True,True,0.3912923336029053
002,YOLOv9s,False,553.0,0,True,True,0.3946619927883148
002,YOLOv9s,False,554.0,0,True,True,0.3883359432220459
002,YOLOv9s,False,555.0,0,True,True,0.3896246552467346
002,YOLOv9s,False,556.0,0,True,True,0.3974940776824951
002,YOLOv9s,False,557.0,0,True,True,0.40487802028656006
002,YOLOv9s,False,558.0,0,True,True,0.3896346390247345
002,YOLOv9s,False,559.0,0,True,True,0.3977322280406952
002,YOLOv9s,False,560.0,0,True,True,0.38437220454216003
002,YOLOv9s,False,561.0,0,True,True,0.3819914758205414
002,YOLOv9s,False,562.0,0,True,True,0.38181254267692566
002,YOLOv9s,False,563.0,0,True,True,0.3897218406200409
002,YOLOv9s,False,564.0,0,True,True,0.3911505341529846
002,YOLOv9s,False,565.0,0,True,True,0.38790008425712585
002,YOLOv9s,False,566.0,0,True,True,0.38197019696235657
002,YOLOv9s,False,567.0,0,True,True,0.3733941912651062
002,YOLOv9s,False,568.0,0,True,True,0.37101465463638306
002,YOLOv9s,False,569.0,0,True,True,0.36359304189682007
002,YOLOv9s,False,570.0,0,True,True,0.35662320256233215
002,YOLOv9s,False,571.0,0,True,True,0.3434329032897949
002,YOLOv9s,False,572.0,0,True,True,0.35068410634994507
002,YOLOv9s,False,573.0,0,True,True,0.3581112325191498
002,YOLOv9s,False,574.0,0,True,True,0.3555990755558014
002,YOLOv9s,False,575.0,0,True,True,0.36610478162765503
002,YOLOv9s,False,576.0,0,True,True,0.36517807841300964
002,YOLOv9s,False,577.0,0,True,True,0.36003294587135315
002,YOLOv9s,False,578.0,0,True,True,0.3696954548358917
002,YOLOv9s,False,579.0,0,True,True,0.3681657612323761
002,YOLOv9s,False,580.0,0,True,True,0.3649545907974243
002,YOLOv9s,False,581.0,0,True,True,0.37549909949302673
002,YOLOv9s,False,582.0,0,True,True,0.3602920472621918
002,YOLOv9s,False,583.0,0,True,True,0.36751410365104675
002,YOLOv9s,False,584.0,0,True,True,0.37450647354125977
002,YOLOv9s,False,585.0,0,True,True,0.37070199847221375
002,YOLOv9s,False,586.0,0,True,True,0.36196187138557434
002,YOLOv9s,False,587.0,0,True,True,0.35798344016075134
002,YOLOv9s,False,588.0,0,True,True,0.3646852970123291
002,YOLOv9s,False,589.0,0,True,True,0.3570155203342438
002,YOLOv9s,False,590.0,0,True,True,0.36565619707107544
002,YOLOv9s,False,591.0,0,True,True,0.37122413516044617
002,YOLOv9s,False,592.0,0,True,True,0.36812207102775574
002,YOLOv9s,False,593.0,0,True,True,0.36129996180534363
002,YOLOv9s,False,594.0,0,True,True,0.37342900037765503
002,YOLOv9s,False,595.0,0,True,True,0.3773990273475647
002,YOLOv9s,False,596.0,0,True,True,0.37750113010406494
002,YOLOv9s,False,597.0,0,True,True,0.38034552335739136
002,YOLOv9s,False,598.0,0,True,True,0.3835141062736511
002,YOLOv9s,False,599.0,0,True,True,0.3789178729057312
002,YOLOv9s,False,600.0,0,True,True,0.3949430584907532
002,YOLOv9s,False,601.0,0,True,True,0.39391836524009705
002,YOLOv9s,False,602.0,0,True,True,0.3879801034927368
002,YOLOv9s,False,603.0,0,True,True,0.3874025046825409
002,YOLOv9s,False,604.0,0,True,True,0.3931128680706024
002,YOLOv9s,False,605.0,0,True,True,0.3889896869659424
002,YOLOv9s,False,606.0,0,True,True,0.3769000172615051
002,YOLOv9s,False,607.0,0,True,True,0.37451744079589844
002,YOLOv9s,False,608.0,0,True,True,0.36653661727905273
002,YOLOv9s,False,609.0,0,True,True,0.3924858570098877
002,YOLOv9s,False,610.0,0,True,True,0.3918846845626831
002,YOLOv9s,False,611.0,0,True,True,0.38542231917381287
002,YOLOv9s,False,612.0,0,True,True,0.3834177255630493
002,YOLOv9s,False,613.0,0,True,True,0.38445547223091125
002,YOLOv9s,False,614.0,0,True,True,0.3819672763347626
002,YOLOv9s,False,615.0,0,True,True,0.38778701424598694
002,YOLOv9s,False,616.0,0,True,True,0.3934899568557739
002,YOLOv9s,False,617.0,0,True,True,0.39605700969696045
002,YOLOv9s,False,618.0,0,True,True,0.3920585811138153
002,YOLOv9s,False,619.0,0,True,True,0.3774714171886444
002,YOLOv9s,False,620.0,0,True,True,0.3841134011745453
003,YOLOv9s,False,100.0,0,True,True,0.6062881350517273
003,YOLOv9s,False,109.0,0,True,True,0.3267441391944885
003,YOLOv9s,False,114.0,0,True,True,0.40066543221473694
003,YOLOv9s,False,115.0,0,True,True,0.5371516346931458
003,YOLOv9s,False,116.0,0,True,True,0.6719903945922852
003,YOLOv9s,False,117.0,0,True,True,0.6068637371063232
003,YOLOv9s,False,118.0,0,True,True,0.6802122592926025
003,YOLOv9s,False,119.0,0,True,True,0.666848361492157
003,YOLOv9s,False,120.0,0,True,True,0.6755344867706299
003,YOLOv9s,False,121.0,0,True,True,0.6973286271095276
003,YOLOv9s,False,122.0,0,True,True,0.6477253437042236
003,YOLOv9s,False,123.0,0,True,True,0.5485869646072388
003,YOLOv9s,False,124.0,0,True,True,0.5032119154930115
003,YOLOv9s,False,125.0,0,True,True,0.45721250772476196
003,YOLOv9s,False,126.0,0,True,True,0.4529179632663727
003,YOLOv9s,False,127.0,0,True,True,0.45431846380233765
003,YOLOv9s,False,128.0,0,True,True,0.5026340484619141
003,YOLOv9s,False,129.0,0,True,True,0.5122362971305847
003,YOLOv9s,False,130.0,0,True,True,0.5023281574249268
003,YOLOv9s,False,131.0,0,True,True,0.49837711453437805
003,YOLOv9s,False,132.0,0,True,True,0.49821993708610535
003,YOLOv9s,False,133.0,0,True,True,0.5131393671035767
003,YOLOv9s,False,134.0,0,True,True,0.5080046653747559
003,YOLOv9s,False,135.0,0,True,True,0.5117247104644775
003,YOLOv9s,False,136.0,0,True,True,0.5056769847869873
003,YOLOv9s,False,137.0,0,True,True,0.5073278546333313
003,YOLOv9s,False,138.0,0,True,True,0.5046237707138062
003,YOLOv9s,False,139.0,0,True,True,0.5044606924057007
003,YOLOv9s,False,140.0,0,True,True,0.5020318031311035
003,YOLOv9s,False,141.0,0,True,True,0.4837048649787903
003,YOLOv9s,False,142.0,0,True,True,0.4884676933288574
003,YOLOv9s,False,143.0,0,True,True,0.4770968556404114
003,YOLOv9s,False,144.0,0,True,True,0.4714506268501282
003,YOLOv9s,False,145.0,0,True,True,0.44013145565986633
003,YOLOv9s,False,146.0,0,True,True,0.43169742822647095
003,YOLOv9s,False,147.0,0,True,True,0.45068058371543884
003,YOLOv9s,False,148.0,0,True,True,0.45806488394737244
003,YOLOv9s,False,149.0,0,True,True,0.4548388719558716
003,YOLOv9s,False,150.0,0,True,True,0.4589991569519043
003,YOLOv9s,False,151.0,0,True,True,0.45197436213493347
003,YOLOv9s,False,152.0,0,True,True,0.4455937445163727
003,YOLOv9s,False,153.0,0,True,True,0.4529992640018463
003,YOLOv9s,False,154.0,0,True,True,0.456958532333374
003,YOLOv9s,False,155.0,0,True,True,0.46432557702064514
003,YOLOv9s,False,156.0,0,True,True,0.4599357843399048
003,YOLOv9s,False,157.0,0,True,True,0.4604516625404358
003,YOLOv9s,False,158.0,0,True,True,0.45959293842315674
003,YOLOv9s,False,159.0,0,True,True,0.4664478898048401
003,YOLOv9s,False,160.0,0,True,True,0.4637274146080017
003,YOLOv9s,False,161.0,0,True,True,0.46814411878585815
003,YOLOv9s,False,162.0,0,True,True,0.47851574420928955
003,YOLOv9s,False,163.0,0,True,True,0.48153403401374817
003,YOLOv9s,False,164.0,0,True,True,0.4859083890914917
003,YOLOv9s,False,165.0,0,True,True,0.48674893379211426
003,YOLOv9s,False,166.0,0,True,True,0.4923459589481354
003,YOLOv9s,False,167.0,0,True,True,0.4891527593135834
003,YOLOv9s,False,168.0,0,True,True,0.48122718930244446
003,YOLOv9s,False,169.0,0,True,True,0.479339599609375
003,YOLOv9s,False,170.0,0,True,True,0.4767140746116638
003,YOLOv9s,False,171.0,0,True,True,0.474229097366333
003,YOLOv9s,False,172.0,0,True,True,0.4700782299041748
003,YOLOv9s,False,173.0,0,True,True,0.4864014685153961
003,YOLOv9s,False,174.0,0,True,True,0.5217025279998779
003,YOLOv9s,False,175.0,0,True,True,0.5289324522018433
003,YOLOv9s,False,176.0,0,True,True,0.5219272375106812
003,YOLOv9s,False,177.0,0,True,True,0.5244398713111877
003,YOLOv9s,False,178.0,0,True,True,0.5259759426116943
003,YOLOv9s,False,179.0,0,True,True,0.5302135944366455
003,YOLOv9s,False,180.0,0,True,True,0.5367298126220703
003,YOLOv9s,False,181.0,0,True,True,0.547558605670929
003,YOLOv9s,False,182.0,0,True,True,0.5413438677787781
003,YOLOv9s,False,183.0,0,True,True,0.5353279113769531
003,YOLOv9s,False,184.0,0,True,True,0.539726734161377
003,YOLOv9s,False,185.0,0,True,True,0.5278862714767456
003,YOLOv9s,False,186.0,0,True,True,0.5141147971153259
003,YOLOv9s,False,187.0,0,True,True,0.5111120343208313
003,YOLOv9s,False,188.0,0,True,True,0.4992391765117645
003,YOLOv9s,False,189.0,0,True,True,0.5042825937271118
003,YOLOv9s,False,190.0,0,True,True,0.5001649856567383
003,YOLOv9s,False,191.0,0,True,True,0.494568407535553
003,YOLOv9s,False,192.0,0,True,True,0.4915653467178345
003,YOLOv9s,False,193.0,0,True,True,0.4980275630950928
003,YOLOv9s,False,194.0,0,True,True,0.5027374625205994
003,YOLOv9s,False,195.0,0,True,True,0.5106093287467957
003,YOLOv9s,False,196.0,0,True,True,0.5198019742965698
003,YOLOv9s,False,197.0,0,True,True,0.5259920954704285
003,YOLOv9s,False,198.0,0,True,True,0.5268158316612244
003,YOLOv9s,False,199.0,0,True,True,0.5333036780357361
003,YOLOv9s,False,200.0,0,True,True,0.5281840562820435
003,YOLOv9s,False,201.0,0,True,True,0.5342565774917603
003,YOLOv9s,False,202.0,0,True,True,0.5359058976173401
003,YOLOv9s,False,203.0,0,True,True,0.5409830808639526
003,YOLOv9s,False,204.0,0,True,True,0.5402922034263611
003,YOLOv9s,False,205.0,0,True,True,0.5429742336273193
003,YOLOv9s,False,206.0,0,True,True,0.5396943092346191
003,YOLOv9s,False,207.0,0,True,True,0.5346859693527222
003,YOLOv9s,False,208.0,0,True,True,0.5306529402732849
003,YOLOv9s,False,209.0,0,True,True,0.534254789352417
003,YOLOv9s,False,210.0,0,True,True,0.5283511281013489
003,YOLOv9s,False,211.0,0,True,True,0.5269901156425476
003,YOLOv9s,False,212.0,0,True,True,0.528197705745697
003,YOLOv9s,False,213.0,0,True,True,0.5260564684867859
003,YOLOv9s,False,214.0,0,True,True,0.5216829776763916
003,YOLOv9s,False,215.0,0,True,True,0.5232381224632263
003,YOLOv9s,False,216.0,0,True,True,0.5193739533424377
003,YOLOv9s,False,217.0,0,True,True,0.5178206562995911
003,YOLOv9s,False,218.0,0,True,True,0.5160711407661438
003,YOLOv9s,False,219.0,0,True,True,0.5314297676086426
003,YOLOv9s,False,220.0,0,True,True,0.5226271748542786
003,YOLOv9s,False,221.0,0,True,True,0.5222623944282532
003,YOLOv9s,False,222.0,0,True,True,0.5192161202430725
003,YOLOv9s,False,223.0,0,True,True,0.5258674621582031
